ID,Indoor.Total.Illumin.Diff.pct.,Indoor.Total.Illumin.Diff.,Hour.number,Natural.Illuminance.,Outdoor.Sky.Clearness.,Since.DR.Started.,Lighting.Power.Diff.,Lighting.Power.Diff.pct.One.Step.
3,0.227906927,236.26944,15,642.9102656,4.122567689,1,0.48,0.6
3,0.119545279,236.26944,16,1582.61886,3.039271022,2,0.48,0
3,0.075955509,131.2608,17,1509.359448,2.359317049,3,0.27,0
3,0.210703393,236.26944,15,727.5542658,1.290222433,1,0.48,0.6
3,0.177273806,236.26944,16,939.0114553,1.274965214,2,0.48,0
3,0.169519377,131.2608,17,555.543481,1.146987436,3,0.27,0
3,0.206153218,236.26944,15,752.3041989,1.328677117,1,0.48,0.6
3,0.149645719,236.26944,16,1185.076264,1.797541702,2,0.48,0
3,0.10879482,131.2608,17,987.7306236,1.548042725,3,0.27,0
3,0.307885856,236.26944,15,373.610566,1.011812491,1,0.48,0.6
3,0.295631422,236.26944,16,405.4203325,0.999999727,2,0.48,0
3,0.223082661,131.2608,17,369.6273477,1.037280829,3,0.27,0
3,0.305566826,236.26944,15,379.4345209,1.022577522,1,0.48,0.6
3,0.262380596,236.26944,16,506.7012621,1.026885691,2,0.48,0
3,0.185102645,131.2608,17,490.3563889,1.063284779,3,0.27,0
3,0.227932097,236.26944,15,642.795789,3.892652968,1,0.48,0.6
3,0.12522407,236.26944,16,1492.99096,3.176847099,2,0.48,0
3,0.073433552,131.2608,17,1568.709207,2.417536655,3,0.27,0
3,0.229776812,236.26944,15,634.4738368,1.094109919,1,0.48,0.6
3,0.17832774,236.26944,16,931.134518,1.290126071,2,0.48,0
3,0.094052071,131.2608,17,1176.850393,1.641023528,3,0.27,0
3,0.254913872,236.26944,15,533.0774785,1.106254829,1,0.48,0.6
3,0.29190746,236.26944,16,415.6160296,1.004336097,2,0.48,0
3,0.24059474,131.2608,17,326.8000378,1.029727002,3,0.27,0
3,0.251945123,236.26944,15,543.9989579,4.807608677,1,0.48,0.6
3,0.124551028,236.26944,16,1503.186613,3.774012305,2,0.48,0
3,0.063490505,131.2608,17,1848.640352,2.686118953,3,0.27,0
3,0.227896223,236.26944,15,642.9589581,4.851364516,1,0.48,0.6
3,0.120907931,236.26944,16,1560.344497,3.775270105,2,0.48,0
3,0.069674671,131.2608,17,1665.141877,2.639413331,3,0.27,0
3,0.244205909,236.26944,15,573.7185144,4.674557712,1,0.48,0.6
3,0.131168375,236.26944,16,1407.48593,3.82500818,2,0.48,0
3,0.084099893,131.2608,17,1342.004498,2.659958468,3,0.27,0
3,0.240695055,236.26944,15,587.8307869,4.648035368,1,0.48,0.6
3,0.120061519,236.26944,16,1574.120733,3.667198167,2,0.48,0
3,0.072162667,131.2608,17,1600.189157,2.617458059,3,0.27,0
3,0.243351817,236.26944,15,577.1141512,4.603739233,1,0.48,0.6
3,0.123208219,236.26944,16,1523.861097,3.810959997,2,0.48,0
3,0.08359061,131.2608,17,1351.513645,2.636265718,3,0.27,0
3,0.21937815,236.26944,15,683.2138291,3.723593804,1,0.48,0.6
3,0.133704171,236.26944,16,1373.32358,3.09060111,2,0.48,0
3,0.091628211,131.2608,17,1213.768979,1.905399179,3,0.27,0
3,0.22119426,236.26944,15,674.3711778,3.569228127,1,0.48,0.6
3,0.122693951,236.26944,16,1531.898835,3.432543868,2,0.48,0
3,0.066148867,131.2608,17,1765.556233,2.734306902,3,0.27,0
3,0.235408113,236.26944,15,609.8764659,4.444336234,1,0.48,0.6
3,0.129418654,236.26944,16,1431.838815,3.530811657,2,0.48,0
3,0.070511616,131.2608,17,1642.780609,2.337335216,3,0.27,0
3,0.212303494,236.26944,15,719.1029093,1.22819954,1,0.48,0.6
3,0.222112378,236.26944,16,669.9558831,1.094275448,2,0.48,0
3,0.172483496,131.2608,17,542.2369826,1.154147849,3,0.27,0
3,0.206959126,236.26944,15,747.8412861,2.646298194,1,0.48,0.6
3,0.117424147,236.26944,16,1618.320274,3.099430763,2,0.48,0
3,0.0668756,131.2608,17,1743.992717,2.592535209,3,0.27,0
3,0.215118133,236.26944,15,704.5417453,3.032751511,1,0.48,0.6
3,0.135824905,236.26944,16,1345.732453,2.478844616,2,0.48,0
3,0.063204416,131.2608,17,1857.998276,2.459176073,3,0.27,0
3,0.164322618,236.26944,15,1044.056424,4.365107567,1,0.48,0.6
3,0.091652619,236.26944,16,2184.097458,2.827813371,2,0.48,0
3,0.057728063,131.2608,17,2055.010013,1.703306522,3,0.27,0
3,0.255798289,236.26944,15,529.8728786,1.210153023,1,0.48,0.6
3,0.268161847,236.26944,16,487.2879044,1.015614266,2,0.48,0
3,0.238754881,131.2608,17,331.004216,1.001296722,3,0.27,0
3,0.236900594,236.26944,15,603.5533855,4.400396252,1,0.48,0.6
3,0.114600697,236.26944,16,1667.893017,3.632616896,2,0.48,0
3,0.06667206,131.2608,17,1749.984739,2.756048287,3,0.27,0
3,0.243227173,236.26944,15,577.6116969,4.902181905,1,0.48,0.6
3,0.117279459,236.26944,16,1620.802615,3.381585864,2,0.48,0
3,0.069495437,131.2608,17,1670.000603,2.732656767,3,0.27,0
3,0.233297701,236.26944,15,618.955571,4.008467165,1,0.48,0.6
3,0.115038025,236.26944,16,1660.055371,3.653191958,2,0.48,0
3,0.065989589,131.2608,17,1770.345775,2.953620249,3,0.27,0
3,0.231540246,236.26944,15,626.6425336,1.052305714,1,0.48,0.6
3,0.210703841,236.26944,16,727.5518813,1.096434974,2,0.48,0
3,0.123305414,131.2608,17,845.7497388,1.24828952,3,0.27,0
3,0.198556119,236.26944,15,796.1554413,1.657679515,1,0.48,0.6
3,0.12065282,236.26944,16,1564.476338,2.380284186,2,0.48,0
3,0.061794281,131.2608,17,1905.389737,2.462686237,3,0.27,0
3,0.24953248,236.26944,15,553.0660425,1.027853376,1,0.48,0.6
3,0.262092297,236.26944,16,507.6917845,1.036929981,2,0.48,0
3,0.154243234,131.2608,17,632.230754,1.180020503,3,0.27,0
3,0.203030099,236.26944,15,769.9339211,1.775471481,1,0.48,0.6
3,0.151207721,236.26944,16,1168.766377,1.679541771,2,0.48,0
3,0.075347891,131.2608,17,1523.295356,2.199708769,3,0.27,0
3,0.204395013,236.26944,15,762.1628304,1.791402572,1,0.48,0.6
3,0.13411483,236.26944,16,1367.912711,1.69367774,2,0.48,0
3,0.069025045,131.2608,17,1682.872191,2.279430392,3,0.27,0
3,0.233329835,236.26944,15,618.8160977,4.267907917,1,0.48,0.6
3,0.120794429,236.26944,16,1562.18065,4.064969014,2,0.48,0
3,0.075985837,131.2608,17,1508.669714,3.133838649,3,0.27,0
3,0.246552846,236.26944,15,564.5088699,4.948048874,1,0.48,0.6
3,0.117373731,236.26944,16,1619.184547,3.868313519,2,0.48,0
3,0.06973412,131.2608,17,1663.535822,3.001762387,3,0.27,0
3,0.253827364,236.26944,15,537.0449009,4.717520942,1,0.48,0.6
3,0.130846836,236.26944,16,1411.912319,3.682296369,2,0.48,0
3,0.063505922,131.2608,17,1848.138441,2.943249321,3,0.27,0
3,0.313661398,236.26944,15,359.4803264,1.009860488,1,0.48,0.6
3,0.257649789,236.26944,16,523.2353885,1.02700245,2,0.48,0
3,0.189492815,131.2608,17,473.927392,1.023181979,3,0.27,0
3,0.244984094,236.26944,15,570.6452753,4.552392969,1,0.48,0.6
3,0.122228906,236.26944,16,1539.225497,3.36490566,2,0.48,0
3,0.067944044,131.2608,17,1713.12761,2.70002653,3,0.27,0
3,0.234461924,236.26944,15,613.9268082,4.230748055,1,0.48,0.6
3,0.11217977,236.26944,16,1712.385589,3.434709415,2,0.48,0
3,0.060279383,131.2608,17,1958.772526,2.752940564,3,0.27,0
3,0.237162987,236.26944,15,602.4499491,4.220108977,1,0.48,0.6
3,0.112092778,236.26944,16,1714.020112,3.422717772,2,0.48,0
3,0.06882936,131.2608,17,1688.278632,2.900500538,3,0.27,0
3,0.237398571,236.26944,15,601.4613325,4.293395886,1,0.48,0.6
3,0.116529297,236.26944,16,1633.771585,3.601065842,2,0.48,0
3,0.073096911,131.2608,17,1576.941264,2.923082123,3,0.27,0
3,0.236153008,236.26944,15,606.7106374,4.611666064,1,0.48,0.6
3,0.115794383,236.26944,16,1646.639887,3.661021736,2,0.48,0
3,0.066198944,131.2608,17,1764.055181,2.987123691,3,0.27,0
3,0.226150331,236.26944,15,650.9626534,3.960814574,1,0.48,0.6
3,0.125258035,236.26944,16,1492.479352,3.085073581,2,0.48,0
3,0.088874433,131.2608,17,1258.156196,1.991566331,3,0.27,0
3,0.222825043,236.26944,15,666.5537108,3.635176172,1,0.48,0.6
3,0.120229018,236.26944,16,1571.379129,3.133005875,2,0.48,0
3,0.073637535,131.2608,17,1563.757722,2.521930974,3,0.27,0
3,0.214691278,236.26944,15,706.7254664,3.735316238,1,0.48,0.6
3,0.123825262,236.26944,16,1514.305141,3.501288273,2,0.48,0
3,0.078934354,131.2608,17,1444.142923,2.761792489,3,0.27,0
3,0.237748971,236.26944,15,599.9945196,4.484393166,1,0.48,0.6
3,0.120178629,236.26944,16,1572.203083,3.723948441,2,0.48,0
3,0.066696415,131.2608,17,1749.265809,2.924513309,3,0.27,0
3,0.235902087,236.26944,15,607.7748272,4.530157487,1,0.48,0.6
3,0.233540515,236.26944,16,617.9026155,4.056646584,2,0.48,0
3,0.094353915,131.2608,17,1172.385723,2.794101474,3,0.27,0
3,0.264530329,236.26944,15,499.3833873,5.064713696,1,0.48,0.6
3,0.231963535,236.26944,16,624.7804537,3.884682361,2,0.48,0
3,0.087331972,131.2608,17,1284.241694,2.882890981,3,0.27,0
3,0.164459069,236.26944,15,1042.863456,4.120573622,1,0.48,0.6
3,0.153911734,236.26944,16,1141.314589,3.380177223,2,0.48,0
3,0.065534422,131.2608,17,1784.161083,2.70411696,3,0.27,0
3,0.244751653,236.26944,15,571.5611941,4.644295403,1,0.48,0.6
3,0.232559909,236.26944,16,622.168464,3.859283385,2,0.48,0
3,0.100792191,131.2608,17,1083.523365,2.944453544,3,0.27,0
3,0.237337591,236.26944,15,601.7170451,4.127543302,1,0.48,0.6
3,0.224987249,236.26944,16,656.3635108,3.552964955,2,0.48,0
3,0.095551317,131.2608,17,1154.952464,2.716725941,3,0.27,0
3,0.241490131,236.26944,15,584.5989479,4.356052403,1,0.48,0.6
3,0.221394874,236.26944,16,673.4032859,3.634047064,2,0.48,0
3,0.090593236,131.2608,17,1230.134881,2.920187012,3,0.27,0
3,0.256032254,236.26944,15,529.0288336,5.460725048,1,0.48,0.6
3,0.247882186,236.26944,16,559.369756,3.977286977,2,0.48,0
3,0.08803865,131.2608,17,1272.177167,2.785508418,3,0.27,0
3,0.24562452,236.26944,15,568.1306876,4.516330899,1,0.48,0.6
3,0.222934763,236.26944,16,666.0318545,3.608376083,2,0.48,0
3,0.08665623,131.2608,17,1295.962109,2.747565084,3,0.27,0
3,0.240080312,236.26944,15,590.3442767,4.482316346,1,0.48,0.6
3,0.220310712,236.26944,16,678.6549673,3.235015469,2,0.48,0
3,0.100043471,131.2608,17,1093.269645,2.618009982,3,0.27,0
3,0.214148002,236.26944,15,709.5173653,2.854863293,1,0.48,0.6
3,0.194807873,236.26944,16,819.05072,2.428651498,2,0.48,0
3,0.117126884,131.2608,17,901.9038341,1.587888328,3,0.27,0
3,0.229004713,236.26944,15,637.9406444,3.667985946,1,0.48,0.6
3,0.216510372,236.26944,16,697.4791314,2.985041472,2,0.48,0
3,0.11097947,131.2608,17,963.9804826,1.895769193,3,0.27,0
3,0.243406492,236.26944,15,576.8960631,4.291496311,1,0.48,0.6
3,0.237192082,236.26944,16,602.3277487,3.964974413,2,0.48,0
3,0.101980166,131.2608,17,1068.352868,3.086404285,3,0.27,0
3,0.230981604,236.26944,15,629.1104882,4.395345677,1,0.48,0.6
3,0.222260151,236.26944,16,669.2486432,3.707595541,2,0.48,0
3,0.097101346,131.2608,17,1133.023762,2.474053325,3,0.27,0
3,0.256988593,236.26944,15,525.5947474,5.16355041,1,0.48,0.6
3,0.232114254,236.26944,16,624.1190695,4.263994439,2,0.48,0
3,0.0953009,131.2608,17,1158.562117,3.149013316,3,0.27,0
3,0.213259558,236.26944,15,714.1137339,3.622134336,1,0.48,0.6
3,0.125892063,236.26944,16,1482.979594,2.630158966,2,0.48,0
3,0.082035167,131.2608,17,1381.287262,1.917000641,3,0.27,0
3,0.232960868,236.26944,15,620.4198652,4.430415479,1,0.48,0.6
3,0.119275069,236.26944,16,1587.096262,3.901672642,2,0.48,0
3,0.068840175,131.2608,17,1687.97905,3.045929684,3,0.27,0
3,0.238218693,236.26944,15,598.0349781,4.498556639,1,0.48,0.6
3,0.1096278,236.26944,16,1761.414003,3.844190462,2,0.48,0
3,0.06573355,131.2608,17,1778.09356,2.901367875,3,0.27,0
3,0.256551239,236.26944,15,527.1620496,4.980629549,1,0.48,0.6
3,0.122766927,236.26944,16,1530.754167,3.945087192,2,0.48,0
3,0.066034529,131.2608,17,1768.992082,2.783611332,3,0.27,0
3,0.241486971,236.26944,15,584.6117523,4.641646466,1,0.48,0.6
3,0.119037959,236.26944,16,1591.041955,3.864223509,2,0.48,0
3,0.059707189,131.2608,17,1979.640646,2.784925256,3,0.27,0
3,0.222294801,236.26944,15,669.0829428,3.968872835,1,0.48,0.6
3,0.116359944,236.26944,16,1636.722532,3.814441112,2,0.48,0
3,0.068527948,131.2608,17,1696.666563,2.722061336,3,0.27,0
3,0.207297135,236.26944,15,745.9798043,2.237339943,1,0.48,0.6
3,0.213556597,236.26944,16,712.5727433,1.289606873,2,0.48,0
3,0.111355972,131.2608,17,959.9815305,1.644366099,3,0.27,0
3,0.237013289,236.26944,15,603.0791739,4.24016082,1,0.48,0.6
3,0.132198553,236.26944,16,1393.449267,4.096096112,2,0.48,0
3,0.093449091,131.2608,17,1185.855608,2.946853951,3,0.27,0
3,0.241599162,236.26944,15,584.1574159,4.405472264,1,0.48,0.6
3,0.119136899,236.26944,16,1589.393613,3.88849714,2,0.48,0
3,0.054184367,131.2608,17,2203.716698,3.195549168,3,0.27,0
3,0.227999312,236.26944,15,642.4901999,3.351075613,1,0.48,0.6
3,0.129869191,236.26944,16,1425.50544,2.815574542,2,0.48,0
3,0.077106505,131.2608,17,1483.563084,2.492725144,3,0.27,0
3,0.261563664,236.26944,15,509.5137103,5.220826777,1,0.48,0.6
3,0.121448501,236.26944,16,1551.646634,4.019140185,2,0.48,0
3,0.063741065,131.2608,17,1840.513561,2.812883306,3,0.27,0
3,0.222211932,236.26944,15,669.4793172,3.553186448,1,0.48,0.6
3,0.127123338,236.26944,16,1464.801902,2.852825491,2,0.48,0
3,0.082095027,131.2608,17,1380.120565,2.553574494,3,0.27,0
3,0.236917711,236.26944,15,603.4813286,3.874637183,1,0.48,0.6
3,0.130191444,236.26944,16,1421.002289,2.734470687,2,0.48,0
3,0.088299299,131.2608,17,1267.776076,2.342689638,3,0.27,0
3,0.226997863,236.26944,15,647.0619372,3.859651708,1,0.48,0.6
3,0.127864952,236.26944,16,1454.022149,2.795960221,2,0.48,0
3,0.090059154,131.2608,17,1238.727371,2.531964918,3,0.27,0
3,0.23763014,236.26944,15,600.4914745,4.825577956,1,0.48,0.6
3,0.120167491,236.26944,16,1572.385307,3.662428499,2,0.48,0
3,0.073480252,131.2608,17,1567.57317,2.681152486,3,0.27,0
3,0.224181708,236.26944,15,660.1369507,4.288365162,1,0.48,0.6
3,0.114961461,236.26944,16,1661.423216,4.078848556,2,0.48,0
3,0.071091986,131.2608,17,1627.583579,2.824222767,3,0.27,0
3,0.227272093,236.26944,15,645.8060386,3.99355441,1,0.48,0.6
3,0.120123225,236.26944,16,1573.109845,3.909091709,2,0.48,0
3,0.072848435,131.2608,17,1583.066175,2.785818196,3,0.27,0
3,0.226795331,236.26944,15,647.9914277,4.086998335,1,0.48,0.6
3,0.121042439,236.26944,16,1558.17298,3.321771249,2,0.48,0
3,0.085761095,131.2608,17,1311.772156,2.639121456,3,0.27,0
3,0.213837208,236.26944,15,711.1209135,4.059310206,1,0.48,0.6
3,0.125820772,236.26944,16,1484.042991,3.103455479,2,0.48,0
3,0.081444779,131.2608,17,1392.885944,2.564671003,3,0.27,0
3,0.214458598,236.26944,15,707.9194794,3.620781707,1,0.48,0.6
3,0.134574885,236.26944,16,1361.890213,2.458865432,2,0.48,0
3,0.084884645,131.2608,17,1327.575282,2.420305762,3,0.27,0
3,0.243164672,236.26944,15,577.8613772,4.990843367,1,0.48,0.6
3,0.132151947,236.26944,16,1394.079564,3.411428117,2,0.48,0
3,0.071660028,131.2608,17,1612.947722,2.489047565,3,0.27,0
3,0.217190143,236.26944,15,694.0636542,3.63832257,1,0.48,0.6
3,0.125308905,236.26944,16,1491.713613,3.373827384,2,0.48,0
3,0.072819502,131.2608,17,1583.782096,2.700265883,3,0.27,0
3,0.215280798,236.26944,15,703.7118613,3.404545072,1,0.48,0.6
3,0.131981538,236.26944,16,1396.387983,2.761815872,2,0.48,0
3,0.079961144,131.2608,17,1422.789296,2.802523328,3,0.27,0
3,0.226350055,236.26944,15,650.0408035,4.139986972,1,0.48,0.6
3,0.146695875,236.26944,16,1216.824853,2.432335715,2,0.48,0
3,0.197687428,131.2608,17,445.2135256,1.122166398,3,0.27,0
3,0.240029695,236.26944,15,590.5518082,5.187660515,1,0.48,0.6
3,0.125476631,236.26944,16,1489.193244,4.117875863,2,0.48,0
3,0.087726269,131.2608,17,1277.486225,2.766695984,3,0.27,0
3,0.241450795,236.26944,15,584.7583434,4.449748246,1,0.48,0.6
3,0.127602245,236.26944,16,1457.826396,3.527081997,2,0.48,0
3,0.088205576,131.2608,17,1269.355601,2.571068659,3,0.27,0
3,0.238624538,236.26944,15,596.3481294,4.380467933,1,0.48,0.6
3,0.121711893,236.26944,16,1547.436601,3.839128117,2,0.48,0
3,0.098338618,131.2608,17,1116.015861,2.784830259,3,0.27,0
3,0.249987171,236.26944,15,551.3438589,4.576802851,1,0.48,0.6
3,0.135250773,236.26944,16,1353.116602,3.637958717,2,0.48,0
3,0.091423867,131.2608,17,1216.970878,2.80044006,3,0.27,0
3,0.235331934,236.26944,15,610.2013613,4.969701256,1,0.48,0.6
3,0.134020095,236.26944,16,1369.158,3.916839893,2,0.48,0
3,0.080586972,131.2608,17,1410.041174,2.939313758,3,0.27,0
3,0.230902793,236.26944,15,629.4596194,4.728530592,1,0.48,0.6
3,0.125807363,236.26944,16,1484.243131,3.70616824,2,0.48,0
3,0.083488636,131.2608,17,1353.431601,2.824647531,3,0.27,0
3,0.241704618,236.26944,15,583.7307383,5.372506358,1,0.48,0.6
3,0.128401419,236.26944,16,1446.301943,4.13492498,2,0.48,0
3,0.087349066,131.2608,17,1283.947548,2.920753299,3,0.27,0
3,0.232283124,236.26944,15,623.3790539,5.081714286,1,0.48,0.6
3,0.129786234,236.26944,16,1426.668301,4.235822406,2,0.48,0
3,0.097674475,131.2608,17,1125.09179,2.680475746,3,0.27,0
3,0.240683123,236.26944,15,587.8794524,4.702113317,1,0.48,0.6
3,0.128994161,236.26944,16,1437.846551,4.096713018,2,0.48,0
3,0.108024251,131.2608,17,996.3369306,2.548015969,3,0.27,0
3,0.141757781,236.26944,15,1272.929925,3.352480189,1,0.48,0.6
3,0.099313243,236.26944,16,1985.250169,2.947203817,2,0.48,0
3,0.08088922,131.2608,17,1403.955021,1.761585793,3,0.27,0
3,0.224403488,236.26944,15,659.0953523,4.618725006,1,0.48,0.6
3,0.131869969,236.26944,16,1397.902554,3.189324521,2,0.48,0
3,0.105491392,131.2608,17,1025.51172,2.366330857,3,0.27,0
3,0.23866285,236.26944,15,596.1891864,4.411619749,1,0.48,0.6
3,0.135740222,236.26944,16,1346.817667,3.687571252,2,0.48,0
3,0.097531137,131.2608,17,1127.066816,2.444453961,3,0.27,0
3,0.195991509,236.26944,15,811.7261539,1.868293267,1,0.48,0.6
3,0.25315237,236.26944,16,539.5268146,1.149147491,2,0.48,0
3,0.302075875,131.2608,17,215.7612386,1.009611016,3,0.27,0
3,0.241116478,236.26944,15,586.1151259,4.602143688,1,0.48,0.6
3,0.132837642,236.26944,16,1384.850802,3.326922667,2,0.48,0
3,0.104225155,131.2608,17,1040.628542,2.385718099,3,0.27,0
3,0.228607322,236.26944,15,639.7341018,4.060365106,1,0.48,0.6
3,0.139592174,236.26944,16,1298.786987,3.04833226,2,0.48,0
3,0.093395702,131.2608,17,1186.658563,2.842048281,3,0.27,0
3,0.248135993,236.26944,15,558.39482,4.61385723,1,0.48,0.6
3,0.140967537,236.26944,16,1282.273275,3.863473137,2,0.48,0
3,0.101518619,131.2608,17,1074.204668,3.057455246,3,0.27,0
3,0.234886452,236.26944,15,612.1055022,4.116045139,1,0.48,0.6
3,0.14863042,236.26944,16,1195.861494,3.540702366,2,0.48,0
3,0.091019002,131.2608,17,1223.357243,2.574394373,3,0.27,0
3,0.251240972,236.26944,15,546.6272699,4.682790476,1,0.48,0.6
3,0.134433997,236.26944,16,1363.730179,3.491006683,2,0.48,0
3,0.116901711,131.2608,17,904.0624475,2.488912271,3,0.27,0
3,0.114571611,236.26944,15,1668.416415,2.733993786,1,0.48,0.6
3,0.107506272,236.26944,16,1803.944633,2.858844856,2,0.48,0
3,0.087195883,131.2608,17,1286.587483,2.667208967,3,0.27,0
3,0.108463416,236.26944,15,1784.550614,4.584493706,1,0.48,0.6
3,0.095098803,236.26944,16,2090.680428,3.377120879,2,0.48,0
3,0.090245399,131.2608,17,1235.719449,2.170030054,3,0.27,0
3,0.120549241,236.26944,15,1566.158936,4.251559292,1,0.48,0.6
3,0.123432158,236.26944,16,1520.381979,2.31857563,2,0.48,0
3,0.175386119,131.2608,17,529.642425,1.375837506,3,0.27,0
3,0.18982846,236.26944,15,850.8646882,1.273285814,1,0.48,0.6
3,0.209538131,236.26944,16,733.7901277,1.241359073,2,0.48,0
3,0.390866147,131.2608,17,117.0523335,1.045155721,3,0.27,0
3,0.190930604,236.26944,15,843.6799842,1.213320313,1,0.48,0.6
3,0.22969866,236.26944,16,634.8236859,1.181804211,2,0.48,0
3,0.143700144,131.2608,17,694.6674114,1.408550649,3,0.27,0
3,0.116331037,236.26944,15,1637.227093,3.872684736,1,0.48,0.6
3,0.117369861,236.26944,16,1619.250913,2.788642726,2,0.48,0
3,0.122311241,131.2608,17,854.4023691,2.157142844,3,0.27,0
3,0.123377451,236.26944,15,1521.23074,3.620798834,1,0.48,0.6
3,0.105797303,236.26944,16,1839.445033,2.813057597,2,0.48,0
3,0.116565181,131.2608,17,907.3041194,2.372277557,3,0.27,0
3,0.117636841,236.26944,15,1614.682284,3.752982181,1,0.48,0.6
3,0.116058025,236.26944,16,1642.004777,2.688975906,2,0.48,0
3,0.156064679,131.2608,17,622.2986733,1.987388626,3,0.27,0
3,0.120307711,236.26944,15,1570.093714,4.056090958,1,0.48,0.6
3,0.109609023,236.26944,16,1761.783212,3.301107987,2,0.48,0
3,0.152317176,131.2608,17,642.9916741,2.204381811,3,0.27,0
3,0.122747637,236.26944,15,1531.056616,3.083886505,1,0.48,0.6
3,0.109525079,236.26944,16,1763.435312,3.157229682,2,0.48,0
3,0.134424186,131.2608,17,757.6991337,2.18163039,3,0.27,0
3,0.238809178,236.26944,15,595.5825889,2.606715258,1,0.48,0.6
3,0.184767638,236.26944,16,884.9558155,1.750642985,2,0.48,0
3,0.181329522,131.2608,17,505.1119204,1.372549801,3,0.27,0
3,0.340093853,236.26944,15,300.9359484,1.0124464,1,0.48,0.6
3,0.340876381,236.26944,16,299.3411293,1.003801526,2,0.48,0
3,0.309777006,131.2608,17,204.9587377,1.003305109,3,0.27,0
3,0.25802988,236.26944,15,521.8845779,6.367506878,1,0.48,0.6
3,0.151493606,236.26944,16,1165.817679,4.547645737,2,0.48,0
3,0.12498081,131.2608,17,831.4796354,1.860061692,3,0.27,0
3,0.217504836,236.26944,15,692.4897243,1.817585491,1,0.48,0.6
3,0.168288149,236.26944,16,1010.175286,1.92797725,2,0.48,0
3,0.12848585,131.2608,17,802.8293167,1.688840448,3,0.27,0
3,0.249460995,236.26944,15,553.3373688,1.706400843,1,0.48,0.6
3,0.296795856,236.26944,16,402.2847796,1.083677302,2,0.48,0
3,0.29344727,131.2608,17,228.5382566,1.019240606,3,0.27,0
3,0.32686413,236.26944,15,329.0544548,1.003819935,1,0.48,0.6
3,0.34343243,236.26944,16,294.1824486,1.003109532,2,0.48,0
3,0.305437286,131.2608,17,210.9791403,1.003267686,3,0.27,0
3,0.282417912,236.26944,15,442.8126948,5.947355414,1,0.48,0.6
3,0.149025825,236.26944,16,1191.64375,5.369403524,2,0.48,0
3,0.074562407,131.2608,17,1541.647263,4.446066239,3,0.27,0
3,0.323373552,236.26944,15,336.8569451,1.003261227,1,0.48,0.6
3,0.352367549,236.26944,16,276.7374616,1.003404703,2,0.48,0
3,0.292232634,131.2608,17,230.3974411,1.077076128,3,0.27,0
3,0.245408029,236.26944,15,568.9792534,1.715505661,1,0.48,0.6
3,0.193673211,236.26944,16,826.1562749,1.792199019,2,0.48,0
3,0.134520024,131.2608,17,757.003462,1.605087713,3,0.27,0
3,0.315855795,236.26944,15,354.2470611,1.001236298,1,0.48,0.6
3,0.348392924,236.26944,16,284.3870566,1.024403113,2,0.48,0
3,0.258442498,131.2608,17,289.1237005,1.099724405,3,0.27,0
3,0.246020736,236.26944,15,566.5815249,3.634352759,1,0.48,0.6
3,0.184924137,236.26944,16,883.8736401,1.683445021,2,0.48,0
3,0.10934367,131.2608,17,981.6745999,2.025712057,3,0.27,0
3,0.227158118,236.26944,15,646.3276434,3.130907508,1,0.48,0.6
3,0.155643611,236.26944,16,1124.23327,3.808942398,2,0.48,0
3,0.082380794,131.2608,17,1374.574249,2.961519416,3,0.27,0
3,0.279921482,236.26944,15,450.2737197,6.975715606,1,0.48,0.6
3,0.149864896,236.26944,16,1182.767188,4.391757877,2,0.48,0
3,0.073489451,131.2608,17,1567.349573,3.813419168,3,0.27,0
3,0.240536874,236.26944,15,588.4763131,3.01958625,1,0.48,0.6
3,0.15303606,236.26944,16,1150.098434,2.863086945,2,0.48,0
3,0.137045694,131.2608,17,739.0205757,1.487234456,3,0.27,0
3,0.225293325,236.26944,15,654.9368177,2.644485784,1,0.48,0.6
3,0.145969323,236.26944,16,1224.841533,2.380012338,2,0.48,0
3,0.101606829,131.2608,17,1073.082173,1.95051092,3,0.27,0
3,0.275772598,236.26944,15,462.9721919,6.040012801,1,0.48,0.6
3,0.143568942,236.26944,16,1251.903892,5.306703757,2,0.48,0
3,0.071427801,131.2608,17,1618.903024,4.664932542,3,0.27,0
3,0.295351385,236.26944,15,406.1780958,1.630239214,1,0.48,0.6
3,0.168908552,236.26944,16,1005.018535,2.359896355,2,0.48,0
3,0.069565937,131.2608,17,1668.086493,4.819830302,3,0.27,0
3,0.240247926,236.26944,15,589.6576808,3.415064147,1,0.48,0.6
3,0.206386453,236.26944,16,751.0090195,1.433580629,2,0.48,0
3,0.221878365,131.2608,17,372.8210008,1.095864896,3,0.27,0
3,0.274884188,236.26944,15,465.741176,1.016874167,1,0.48,0.6
3,0.300724392,236.26944,16,391.8852942,1.006605001,2,0.48,0
3,0.294070958,131.2608,17,227.5895768,1.00936921,3,0.27,0
3,0.329157912,236.26944,15,324.0172678,1.005920376,1,0.48,0.6
3,0.347554178,236.26944,16,286.0236712,1.003742628,2,0.48,0
3,0.314031234,131.2608,17,199.2184475,1.003821778,3,0.27,0
3,0.252500122,236.26944,15,541.9377026,1.602206039,1,0.48,0.6
3,0.262544938,236.26944,16,506.1375992,3.619241312,2,0.48,0
3,0.109650049,131.2608,17,978.3203882,3.159419402,3,0.27,0
3,0.319277149,236.26944,15,346.2312242,0.999999671,1,0.48,0.6
3,0.333952464,236.26944,16,313.7118262,0.999999676,2,0.48,0
